landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,gesture_label
-0.0041831937,0.001435578,-0.0004872172,-0.024352381,-0.1303129,-0.00050751446,-0.11866927,-0.24053675,-0.0043240725,-0.11802112,-0.36667812,0.016752567,-0.07002331,-0.4447251,0.0074012224,-0.012713843,-0.22046675,0.0032925617,0.08931826,-0.33654356,-0.0134117445,0.05179408,-0.4213542,0.004058937,-0.008012958,-0.47518826,-0.01782427,0.10444818,-0.24292673,-0.016524076,0.14802536,-0.31389067,0.02385311,0.14813465,-0.41257557,0.0078439405,0.072016396,-0.44114226,-0.015874267,0.18608846,-0.2133825,0.010722685,0.21921335,-0.30233586,0.006955798,0.22450943,-0.41267,0.018459836,0.14589806,-0.44616586,-0.008838591,0.2613963,-0.102763824,-0.009745426,0.32007232,-0.23082837,0.014099771,0.26514634,-0.3367133,-0.00069638406,0.20907645,-0.39185515,0.01244125,fist
-0.01366929,-0.012822535,0.009036362,-0.0058786925,-0.11073819,0.032172866,-0.06825282,-0.19939214,-0.012732423,-0.07904095,-0.3080696,-0.003388224,4.737356e-05,-0.36662278,0.042676352,0.02988495,-0.19417533,-0.009529748,0.10020284,-0.2521897,-0.010334278,0.0819911,-0.32379192,0.01622051,0.026427038,-0.38622496,0.02305676,0.10605117,-0.17092097,0.013523183,0.14392431,-0.25333938,-0.002684389,0.17313422,-0.32171395,0.009837196,0.105500065,-0.36156353,-0.00063174276,0.18629745,-0.1376547,0.02156184,0.22221671,-0.23178935,0.016740905,0.23812331,-0.32584664,-0.012060405,0.18399289,-0.37108406,-0.019113617,0.23360968,-0.07017472,-0.012719426,0.2826102,-0.15615523,-0.005764655,0.29400787,-0.24687171,0.013541869,0.20062298,-0.31077418,0.0055207512,fist
0.0017205197,-0.014821155,-0.0086234715,-0.014002498,-0.1425989,-0.015666287,-0.15976101,-0.25962612,0.0057190056,-0.15297486,-0.36657095,-0.01091011,-0.099281184,-0.44034395,8.753288e-05,-0.00902038,-0.26110324,0.0023059421,0.05970179,-0.3261939,-0.0030745252,0.023127766,-0.45422104,0.008760806,-0.055699077,-0.4714834,0.035628866,0.07986643,-0.20633884,0.0058876257,0.12378434,-0.3488829,0.028379466,0.11370522,-0.45867762,-0.0024415273,0.039174933,-0.48939103,0.0041507897,0.20183493,-0.24304675,0.007735564,0.21299948,-0.34345526,0.01286609,0.17134665,-0.47841024,0.002694396,0.114801854,-0.49225917,-0.02052663,0.29433352,-0.14234978,0.00023574868,0.3294715,-0.25498745,0.021231322,0.252588,-0.39304724,0.007404903,0.1979377,-0.4008452,-0.019569466,fist
0.011234065,-0.0048803324,0.006223382,-0.03001247,-0.13070565,-0.012515236,-0.15305431,-0.21881995,-0.005891241,-0.1737604,-0.35871387,0.023533149,-0.12801799,-0.41138116,-0.021107664,-0.0004682321,-0.23462705,-0.0053264946,0.018936569,-0.30902132,-0.035437144,-0.011859688,-0.41455057,-0.001567333,-0.03180311,-0.45094255,0.011882724,0.09322416,-0.22119029,-0.008085793,0.095263325,-0.31371304,0.019740302,0.08937572,-0.41212326,0.031103365,0.022375979,-0.4721767,0.00061272917,0.17617115,-0.22482768,0.018068466,0.18579365,-0.32012442,-0.0042088926,0.16065833,-0.42585373,-0.019302502,0.08467347,-0.46464688,-0.0048853033,0.238184,-0.13698462,0.012280799,0.27959245,-0.2772317,-0.0011776173,0.21825041,-0.36632857,0.007769054,0.17582528,-0.3909314,0.015101659,fist
0.010483926,0.010877714,-0.0062900605,0.008257533,-0.11968895,-0.024103137,-0.08471518,-0.23158057,0.0039386903,-0.104710385,-0.3408395,-0.0052031856,-0.02161231,-0.39513853,-0.012899651,0.030532874,-0.21494024,0.0094867265,0.06458102,-0.27601895,0.029634802,0.06695478,-0.36373547,-0.019932482,0.012428127,-0.40072438,-0.003958773,0.11035377,-0.1854046,-0.015816353,0.16603623,-0.28130847,-0.009179063,0.15001807,-0.3446988,-0.012046516,0.09219445,-0.40220475,0.00788832,0.19400877,-0.17352007,0.012142191,0.23726563,-0.23314497,0.0060230796,0.21660271,-0.35735428,-0.01750784,0.15422687,-0.3812054,-0.0013139077,0.2522582,-0.106519096,-0.0021836911,0.31083336,-0.17268291,0.0073942817,0.27531624,-0.28643122,-0.021048844,0.21927157,-0.35200113,-0.0039066705,fist
0.026056597,0.021892114,0.012393741,-0.027311344,-0.08676463,0.0074276295,-0.13253538,-0.18744084,0.011502898,-0.14462559,-0.29596868,0.0037977165,-0.112994,-0.36256006,-0.012305551,-0.00098599,-0.21493752,0.0035016444,0.0082128,-0.2884578,-0.014182574,0.00011239978,-0.35370758,0.0043770634,-0.068841,-0.38774994,-0.009006865,0.07091578,-0.19975385,-0.00096997205,0.090520315,-0.25581396,-0.015402953,0.07200491,-0.36538592,-0.0030163256,0.007321198,-0.4169208,-0.008298107,0.12890866,-0.16889286,0.02717635,0.16426343,-0.2936693,0.008856529,0.13044202,-0.3735697,-0.007546195,0.07724621,-0.390588,-0.015762024,0.20686468,-0.11304414,-0.00040268328,0.23989363,-0.24899094,0.0113734035,0.19835384,-0.29753312,0.0018512977,0.13952215,-0.3596577,0.02609815,fist
0.021825932,0.0026890442,0.0162288,0.0006040621,-0.12639982,-0.0075611607,-0.107119165,-0.25208485,-0.015208787,-0.0907728,-0.39224312,-0.023850728,-0.040689874,-0.45762107,0.010234037,0.03760027,-0.22953223,0.006241315,0.08758724,-0.3238539,-0.0041765766,0.09357978,-0.4244027,-0.0075427154,0.03358848,-0.46731457,-0.012077059,0.12709135,-0.23907298,0.013266856,0.1901992,-0.2881,-0.013399158,0.19149269,-0.4096599,-0.0021867845,0.107861824,-0.48216808,-0.016149716,0.20338176,-0.20842499,0.01914867,0.24421577,-0.29089135,0.0052284617,0.26054862,-0.4005725,0.011356804,0.18486893,-0.44185153,-0.003522738,0.30269185,-0.07428773,-0.014327205,0.31306106,-0.20324984,0.012844475,0.34366533,-0.31499153,0.01674937,0.2745926,-0.35452595,0.010573926,fist
0.0036004635,-0.0011977156,-0.0004572715,0.0131277805,-0.13323401,0.009588628,-0.11007415,-0.23316999,-0.012919218,-0.13996619,-0.3412047,-0.00075893773,-0.0805692,-0.43398714,0.005192531,0.0081958575,-0.23712288,-0.011568479,0.05583497,-0.29770684,-0.003959796,0.029830338,-0.3966851,0.01254657,-0.009047133,-0.43418428,-0.0039080274,0.083319135,-0.22272728,-0.019942248,0.15611385,-0.29123732,0.0009898421,0.13040768,-0.3956992,-0.008814556,0.058988526,-0.4440086,0.030137088,0.18995203,-0.1927319,0.016391812,0.22971067,-0.30631977,-0.0026742395,0.19956005,-0.38540193,-0.002687913,0.13507782,-0.426475,0.012587222,0.23659752,-0.12041944,-0.022124112,0.27821347,-0.21683806,0.0040338514,0.2613864,-0.3096699,0.016248515,0.20034495,-0.35869706,-0.005430533,fist
0.021550018,0.013679823,-0.014387116,0.0073415004,-0.11464531,-0.0040590134,-0.062397227,-0.2377714,0.018297741,-0.052023016,-0.32411227,0.0072321035,-0.010035569,-0.38096708,0.013184148,0.055329643,-0.20888932,-0.014268561,0.08879615,-0.27997103,0.016545244,0.11782944,-0.350136,0.01585465,0.069056354,-0.40334514,0.018271144,0.12680426,-0.18805769,0.0016854058,0.15990517,-0.25492334,0.008645256,0.19461526,-0.3553035,-0.0005217165,0.11466996,-0.38779342,-0.004413946,0.19735178,-0.13804007,0.011744406,0.26054922,-0.2292754,-0.01385986,0.26033476,-0.32412148,-0.008125702,0.19367778,-0.37704557,0.0012246842,0.27115458,-0.08126782,-0.030592522,0.3283467,-0.17187278,-0.0073198844,0.28515115,-0.24915391,0.0042040586,0.2608254,-0.30609235,-0.024721947,fist
-0.008984913,-0.0032581387,0.0029543964,-0.0032745108,-0.1543668,-0.00010602464,-0.13344336,-0.24873719,-0.0023139932,-0.15173502,-0.37411806,0.008090373,-0.10695468,-0.45269367,-0.014072517,-0.0024114961,-0.2518003,-0.011913984,0.049570438,-0.32386732,-0.007921116,0.010956656,-0.44942614,-0.02014394,-0.01829372,-0.4847812,-0.01030145,0.07472938,-0.24512269,-0.008342512,0.15219153,-0.3529181,-0.01846241,0.117379226,-0.45177737,-0.002675338,0.044054013,-0.48670924,-0.00056181103,0.16501114,-0.24795134,-0.008405141,0.20288748,-0.33227426,-0.02158458,0.1863571,-0.45013928,-0.00047586334,0.124370456,-0.47845608,-0.008009904,0.28673303,-0.14966021,0.017029565,0.3006394,-0.2649693,-0.0016649682,0.271755,-0.38109058,0.0011536197,0.21393073,-0.40132508,0.01266886,fist
0.002613011,0.0092488555,-0.0062296265,-0.006243544,-0.11954433,0.00823052,-0.0969625,-0.25689945,-0.006240247,-0.09614417,-0.3910252,-0.0073302845,-0.060646128,-0.4612568,0.010501003,0.008496132,-0.24192594,-0.008498625,0.082108885,-0.32983416,-0.0026489384,0.07142669,-0.4357916,-0.0068571023,0.034639314,-0.47646868,-0.0015113795,0.10936866,-0.23023984,-0.0076940544,0.18448628,-0.3243482,-0.02695495,0.16641888,-0.4323937,-0.0070294584,0.10923179,-0.50833046,0.018914929,0.220253,-0.2087511,-0.005409411,0.2606686,-0.29633355,-0.0076065823,0.22563167,-0.3910798,0.011473489,0.17931187,-0.44946617,0.0074558044,0.2945624,-0.13416287,-0.0042104637,0.32740808,-0.22391322,0.009249527,0.29044622,-0.352079,-0.0081809405,0.24635325,-0.37239102,0.01957588,fist
0.00852195,0.00650003,-0.00029137128,-0.0018904915,-0.12006301,-0.013579114,-0.07990973,-0.19974971,-0.0049860887,-0.07319312,-0.30878073,-0.01095815,-0.038217593,-0.34895647,-0.012282159,0.025714826,-0.19685785,-0.009129719,0.06607647,-0.27642196,0.0013156823,0.04645797,-0.32539317,-0.001103669,0.012241709,-0.36130506,-0.012382186,0.085266136,-0.19832808,0.015714075,0.1633479,-0.2667691,-0.009789269,0.13519134,-0.3425148,-0.00037578007,0.08027126,-0.36864722,-0.011531586,0.16758507,-0.16995502,-0.004942295,0.18236947,-0.24090676,-0.006872851,0.2080135,-0.32640383,0.0014700388,0.14350799,-0.3795135,-0.023963355,0.22209206,-0.08000602,-0.0028183823,0.2537268,-0.17466305,-0.0039250264,0.25798374,-0.25298554,-0.0066409744,0.19536549,-0.29555875,0.005095733,fist
0.0140249375,-0.013920997,-0.0076520857,-0.010444826,-0.110767715,0.0077702873,-0.096644826,-0.21679768,0.007250524,-0.044228286,-0.34599084,0.00927744,0.0038187967,-0.37451264,-0.0015102947,0.051175635,-0.1905612,-0.0024482647,0.10578015,-0.24822135,-0.001598762,0.09087299,-0.34080902,0.017218532,0.077995084,-0.3841966,-0.02812989,0.111497946,-0.18199997,0.0005384207,0.19642024,-0.25667974,0.026906425,0.1748454,-0.34800097,0.010142457,0.13929498,-0.37611914,-0.009233465,0.19767703,-0.15850018,-0.009566951,0.23943084,-0.23531291,0.012632979,0.23690355,-0.32320374,-0.01056238,0.20379744,-0.36429018,0.013704133,0.26002547,-0.06753523,0.0003560137,0.29170048,-0.14439307,-0.0023336557,0.28626552,-0.24673793,-0.018986588,0.23913512,-0.28461707,0.0016566525,fist
-0.0055114888,-0.013407828,-0.004868939,0.028059611,-0.12301999,-0.0070264344,-0.109152816,-0.25450507,-0.009964723,-0.08349989,-0.3667736,-0.011498061,-0.04791792,-0.41515666,-0.0009751569,0.02172095,-0.23455445,0.026470598,0.09912579,-0.2850587,-0.021025248,0.075501546,-0.40553698,0.0065260823,0.03888604,-0.43785328,-0.010469641,0.1047881,-0.19937326,0.008640878,0.170027,-0.28761825,0.0006014704,0.1647616,-0.3862287,0.0075619887,0.10014185,-0.43975213,-0.0010475797,0.18682915,-0.19230276,0.006527475,0.2330992,-0.26627448,-0.00061611255,0.24468565,-0.3740427,0.010115159,0.16708809,-0.41059548,0.008854656,0.24828841,-0.07554156,0.027191436,0.3241047,-0.19007379,0.0070651034,0.29152572,-0.3070833,0.011572858,0.22205468,-0.36283314,-0.00476795,fist
-0.002704993,-0.0012801073,-0.012142431,-0.039790586,-0.14294484,0.0031306383,-0.12229636,-0.22478876,0.0073148687,-0.14616019,-0.3714351,0.004500696,-0.09201335,-0.42015678,0.004576483,0.017902452,-0.24682093,0.012810411,0.0752077,-0.32116905,0.00599168,0.020854669,-0.4081792,0.013548698,-0.03184467,-0.4510356,0.003365673,0.09602272,-0.21672805,0.0062267943,0.1370843,-0.30793777,0.013342273,0.11245513,-0.42593837,-0.021224314,0.057290845,-0.4495249,-0.0030875427,0.1817712,-0.21435243,-0.0046067545,0.21861324,-0.32259548,-0.0028233232,0.18532588,-0.4140951,0.0028708575,0.123063944,-0.44811904,-0.002648703,0.27710453,-0.13605057,0.0076205395,0.2896964,-0.2333476,0.012447667,0.2806407,-0.3325696,0.00350934,0.21366419,-0.36901718,-0.013464629,fist
0.01273373,-0.018102387,-0.021358108,-0.034731694,-0.15013987,0.0032658963,-0.16028008,-0.2393278,-0.00050247984,-0.16862321,-0.37076193,-0.008564414,-0.126639,-0.42623106,-0.0039537987,-0.003834002,-0.21484886,-0.0037595818,0.0074402895,-0.3278204,0.0023315172,-0.004282055,-0.41284028,0.026542911,-0.08525454,-0.46036232,0.018493718,0.06553059,-0.22396211,0.0075708083,0.12612909,-0.30564728,0.0039968723,0.06159408,-0.44294876,0.026232634,-0.006254059,-0.46089408,-0.03017411,0.14536099,-0.21562141,0.00043153105,0.18397956,-0.3401847,-0.02395851,0.16807523,-0.4397467,-0.018262383,0.09008582,-0.4509125,-0.0024080842,0.25275636,-0.15219879,-0.008481538,0.27713978,-0.25875482,0.012415724,0.24646159,-0.3798182,0.007634551,0.17073071,-0.4125454,-0.005571753,fist
-0.021740062,0.019680735,0.013969916,0.01254175,-0.1104552,0.004685201,-0.078713015,-0.20779805,-0.017700324,-0.08177218,-0.2852446,0.0007569026,-0.008534054,-0.36315426,-0.009933288,0.032855622,-0.19441912,-0.0023596594,0.07825554,-0.24827656,0.0022603762,0.09064723,-0.32709086,-0.002046287,0.042470377,-0.35784763,-0.011328182,0.08407579,-0.16415092,-0.007552201,0.1452188,-0.22767547,-0.0017372206,0.14248064,-0.30556384,-0.019328235,0.10620407,-0.3923862,0.0032478988,0.16888508,-0.1362901,-0.00020863663,0.23625547,-0.2285688,-0.019254532,0.22239475,-0.3169278,-0.02183112,0.15563478,-0.35471052,0.0186646,0.2410467,-0.07266097,0.005650437,0.25239965,-0.16152175,0.0048119444,0.2693902,-0.25254604,-0.0004596976,0.22106378,-0.28711772,0.010332048,fist
0.006134886,0.020562658,0.009930076,0.033497605,-0.1316936,-0.019108966,-0.08159771,-0.2398684,0.01751297,-0.080868766,-0.36173844,0.0048621525,-0.008291184,-0.419413,0.0043028216,0.05666547,-0.2061262,0.0003936865,0.092792474,-0.27300605,-0.012931601,0.1232216,-0.36906433,0.017872786,0.06264861,-0.4570066,-0.01246945,0.12771836,-0.20365374,-0.0037833585,0.19130623,-0.27475354,-0.014628247,0.19478297,-0.37061104,-0.0029879513,0.13507698,-0.42316258,0.015976334,0.2061696,-0.15064967,-0.022483833,0.26053053,-0.25983208,-0.010308612,0.26912445,-0.34846473,-0.024077721,0.20514458,-0.3892147,-0.008676858,0.25804526,-0.095849715,-0.004050383,0.31765437,-0.16602235,0.0032325643,0.2969653,-0.27784637,-0.003048545,0.240853,-0.3473002,0.00749764,fist
-0.008738933,0.0020529584,-0.01650437,-0.008477494,-0.11618236,0.0031482363,-0.11053902,-0.22923487,-0.004384714,-0.07612948,-0.3428887,0.0016869034,-0.034428265,-0.39302075,0.0032162406,0.009454938,-0.22105229,0.017212318,0.09418997,-0.26967633,0.013204706,0.04702739,-0.3788962,-0.0037332189,0.050468545,-0.4115319,0.008938852,0.10729892,-0.18723717,-0.0002823675,0.13917704,-0.30024877,0.01538211,0.1392651,-0.38767624,0.0052555325,0.09451548,-0.3965993,0.013388588,0.16889513,-0.18033825,-0.0038244391,0.23116615,-0.28138998,0.001538476,0.22557758,-0.34290412,0.0085027395,0.16969493,-0.41738814,0.019361624,0.24965599,-0.07413701,-0.014095614,0.26630884,-0.16475175,-0.011118262,0.26699463,-0.27757502,0.00927464,0.22649275,-0.32176697,-0.012651711,fist
-0.021780418,0.017024217,-0.029844908,-0.0045406776,-0.13785864,0.008466113,-0.13350049,-0.22510783,0.0054130396,-0.15761387,-0.3463443,0.02622326,-0.12687764,-0.46535814,-0.004988091,-0.015181811,-0.24614686,-0.011117267,0.045476623,-0.34123477,0.0054093013,0.019099642,-0.41713542,0.0058457195,-0.03709251,-0.45664266,-0.0041579595,0.08612144,-0.22400586,0.010676173,0.10270438,-0.32730955,-0.01278442,0.105002515,-0.42351496,-0.0032929522,0.018743835,-0.4600115,-0.0015989078,0.18706109,-0.19952904,0.012008533,0.20343657,-0.30223578,0.0028886434,0.16991219,-0.43937507,-0.008442019,0.106222995,-0.44979945,-0.016981883,0.25183758,-0.14130703,0.0077235154,0.286202,-0.25511947,-0.014862269,0.23973536,-0.3644994,0.0061266134,0.18267657,-0.40889454,-0.0028387439,fist
-0.0019503966,-0.012310041,-0.008560454,0.0012790617,-0.11614454,0.0067867613,-0.0926908,-0.22444531,-0.006133259,-0.07158279,-0.34613597,-0.015500444,-0.06543798,-0.4029246,0.011279806,0.015197904,-0.20107232,-8.737854e-05,0.08589725,-0.29707778,-0.008906601,0.06462043,-0.37188637,-0.002147487,0.017664164,-0.41093382,-0.017046068,0.0974553,-0.20431738,-0.005641466,0.15700236,-0.28328794,-0.024060931,0.14032693,-0.38964993,0.005955984,0.093505554,-0.44339362,-0.009290785,0.1852243,-0.19429038,0.009391931,0.23429424,-0.26852003,-0.009286939,0.18502095,-0.3564541,0.024030443,0.17486762,-0.39902607,-0.01311211,0.25991794,-0.09856906,0.005737581,0.29431808,-0.19507718,0.012342165,0.28456375,-0.30221206,-0.01107735,0.18245837,-0.34051237,-0.0131199015,fist
-0.0027291437,0.009743593,0.004767056,0.0021786042,-0.08775221,0.008857787,-0.08842014,-0.20541786,0.009460556,-0.07741678,-0.32240605,0.010736554,-0.017979147,-0.34727892,0.018512988,0.049389888,-0.17662443,0.0040879413,0.069141604,-0.2808417,0.00013041415,0.071557425,-0.3396541,-0.022658652,0.018085752,-0.36992037,-0.012310981,0.0979442,-0.17182027,0.013415611,0.16388865,-0.25203538,0.0022050885,0.1399015,-0.3299983,0.006448837,0.10161904,-0.40355223,0.005016253,0.17320123,-0.1594384,-0.027168117,0.20530096,-0.2449414,0.020135464,0.2045197,-0.33624983,-0.02463174,0.15400368,-0.347137,-0.0025893222,0.23520425,-0.086714335,0.012806583,0.2788512,-0.19100033,-0.016742302,0.27629855,-0.25073445,-0.015148572,0.18027692,-0.2972134,-0.013707785,fist
-0.0010852607,0.013518459,0.022017075,-0.021906553,-0.13103555,0.004666154,-0.10793777,-0.20672965,0.010204307,-0.15372069,-0.31910345,-0.013943307,-0.10268,-0.38622314,0.007297475,0.01128886,-0.22271736,-0.02399675,0.027045328,-0.28971472,0.002422801,0.0056728777,-0.36220807,0.0016345745,-0.04802697,-0.42181587,-0.020960528,0.07490792,-0.20630068,-0.012711966,0.108596504,-0.2960168,-0.0074940063,0.07635399,-0.3859727,-0.0027097403,0.014661456,-0.43224984,-0.0015598208,0.16305597,-0.19796109,-0.0028454643,0.18270028,-0.2775554,0.005884968,0.15886556,-0.38280874,-0.0018961648,0.09517825,-0.41762573,-0.01860664,0.235372,-0.12739526,-0.0034525555,0.26937744,-0.24349087,-0.021256613,0.21553797,-0.34851936,0.0040564365,0.15075809,-0.34928793,0.011565586,fist
0.006413276,0.011758077,-0.024151448,0.01851038,-0.13401957,-0.0065821935,-0.048844248,-0.17384692,-0.002865886,-0.06180319,-0.32377455,0.00079283625,-0.002461994,-0.37623048,-0.0051222,0.05042728,-0.19686674,-0.010579234,0.091319166,-0.25629076,-0.011993117,0.09325121,-0.32559806,-0.0027638515,0.04088502,-0.36320946,0.005000638,0.09832669,-0.17119008,-0.009505186,0.17798758,-0.2367267,-0.00087328,0.17123228,-0.3409964,0.016864754,0.13266978,-0.37565142,0.002302343,0.19585763,-0.13810834,0.01868105,0.266413,-0.21598361,-0.006990357,0.22316378,-0.33200097,0.014977741,0.18075311,-0.3294111,0.012917426,0.22390464,-0.06935532,0.020936243,0.28452694,-0.15077262,-0.012542079,0.27833745,-0.21698323,0.008225256,0.23343526,-0.2594637,0.016749302,fist
-0.0029690778,0.013176342,-0.004715959,0.012538757,-0.13353236,0.00553642,-0.0769864,-0.22934306,0.0057220934,-0.1132599,-0.36905825,-0.01209603,-0.03807091,-0.42554006,-0.0021556253,0.044846058,-0.22078595,0.0017957592,0.08706069,-0.32156712,-0.0032661664,0.057737585,-0.4183015,-0.0012526663,-0.0030790833,-0.44986716,0.012265539,0.111539036,-0.24853261,-0.0030359132,0.15044634,-0.30980536,0.017423235,0.12849447,-0.42122144,0.009954835,0.084577374,-0.46513575,0.024388874,0.20292507,-0.18205908,0.005936037,0.24512047,-0.275448,0.02286416,0.21351907,-0.39997524,-0.000518385,0.16372024,-0.4212689,0.003082652,0.29650888,-0.0920387,0.01637643,0.30395097,-0.22313982,-0.008684297,0.3138802,-0.3341501,-0.011255212,0.21983886,-0.33387718,-0.001706783,fist
0.0115111,-0.021284,-0.011748033,-0.007206912,-0.114443935,-0.009516988,-0.07639313,-0.20989835,-0.008275241,-0.08114013,-0.33772683,-0.0070852395,-0.032797627,-0.42032254,0.008817805,0.013832148,-0.22294274,0.023497643,0.06570965,-0.27053356,0.0033509368,0.068101406,-0.37294462,-0.003632586,0.03358524,-0.39845005,-0.0059961714,0.0876241,-0.20082302,0.011777943,0.16414464,-0.26454297,-0.01940125,0.1505978,-0.3532488,0.0020826785,0.107298076,-0.42455164,0.0082176905,0.16571729,-0.16054873,0.0073543303,0.23977686,-0.25453433,-0.0048480723,0.20381987,-0.36122242,-0.0061286883,0.16773522,-0.372965,-0.017958809,0.24566495,-0.09353881,-0.009375543,0.2907951,-0.17379397,0.010701708,0.28349715,-0.29776606,0.00043809327,0.20013255,-0.32607952,0.003953411,fist
0.008267726,-0.010322038,-0.016226072,-0.009355074,-0.10917037,-0.00029750253,-0.15290065,-0.19514397,0.0058728545,-0.14811353,-0.3613533,0.00019459467,-0.09673203,-0.41138777,-0.008158646,-0.0080800885,-0.24314843,0.019969938,0.047236174,-0.32273278,-0.014021636,0.01753693,-0.41643742,-0.00501968,-0.057608116,-0.4585547,0.0019520419,0.07678579,-0.19499895,0.007131041,0.10876137,-0.33466724,0.004778057,0.09422516,-0.4049428,0.0033823662,0.0064105713,-0.46774814,-0.008103385,0.1726764,-0.22679093,0.0018338112,0.18203388,-0.31466457,0.004440312,0.19201165,-0.4164728,-0.009800819,0.12490246,-0.44561434,0.009282801,0.24460045,-0.13738142,-0.0096152155,0.28521842,-0.24000376,-0.005937591,0.24054702,-0.3487492,-0.009900192,0.16015704,-0.3833872,-0.0012923661,fist
0.007929004,-0.0019320227,-0.013472033,-0.013944119,-0.09962343,0.0016368319,-0.10698158,-0.19969057,0.007413874,-0.10932538,-0.28788832,0.010552029,-0.069125585,-0.34146377,0.0016609171,0.009471623,-0.22282399,-0.011651056,0.03602881,-0.2652084,0.0013722121,0.035294425,-0.33741438,-0.008219335,-0.0048004985,-0.35206243,-0.0042398986,0.07043668,-0.19119653,0.0010256139,0.11233874,-0.27744895,-0.017481022,0.11676903,-0.3296492,0.019198675,0.05182721,-0.38932872,-0.0052561937,0.13264622,-0.18774481,0.0030631525,0.18784787,-0.22796157,-0.000997123,0.15096457,-0.34127083,-0.0033895103,0.10647204,-0.359203,-0.01457367,0.21850733,-0.09413598,0.017036853,0.25097662,-0.18040015,-0.0053267526,0.22059256,-0.26456574,-0.016459012,0.16399117,-0.29960567,-0.0025333406,fist
0.0014058213,0.013033006,0.011090778,-0.001118446,-0.121527255,0.0041015157,-0.1041897,-0.25812635,0.020862633,-0.113112524,-0.41340154,0.019914325,-0.060224082,-0.45300904,-0.007268197,0.0254108,-0.2577025,-0.0069228774,0.068867914,-0.32960972,-0.0061824988,0.07357461,-0.4237223,0.004716441,0.0141511215,-0.4724475,-0.012243712,0.13176546,-0.2143094,0.019353924,0.17777885,-0.32124487,-0.028175736,0.13834897,-0.42017406,-0.0012209751,0.080323316,-0.50200963,-0.00015752717,0.18708864,-0.21253037,0.010201249,0.23165697,-0.31643763,0.0022269639,0.24220875,-0.42215776,0.017606584,0.14876443,-0.467805,-0.018471433,0.2596187,-0.11077454,-0.011733471,0.3063546,-0.22287081,0.009887391,0.3124013,-0.32891223,-0.0110172415,0.23536748,-0.37770388,-0.005698599,fist
-0.007531202,0.0044614477,0.018090513,-0.0040703625,-0.124757335,0.0009564005,-0.1442698,-0.2457255,-0.010026079,-0.17088893,-0.3541448,0.011339373,-0.1060731,-0.42064694,0.0008670906,-0.022474559,-0.24684113,-0.008698045,0.04206698,-0.3354053,-0.0011823794,0.018023096,-0.43801445,0.011567719,-0.067720585,-0.46221873,-0.0010907879,0.0906884,-0.2525449,-0.018369494,0.13312225,-0.33665508,-0.0010896253,0.09024106,-0.4300927,0.0035905945,0.02873966,-0.49036726,0.006018067,0.16029344,-0.23376554,-0.016384171,0.20113498,-0.3185675,0.00272034,0.17174795,-0.43911383,0.0012433677,0.107026905,-0.46252364,-0.012479932,0.26280466,-0.16890192,0.006907483,0.27761605,-0.25024334,-0.029342836,0.2739212,-0.3916369,-0.014399216,0.1851104,-0.3998271,-0.0034006252,fist
-0.0047963033,-0.0036249354,-0.0064607505,-0.019717952,-0.12407003,-0.0013800858,-0.08380448,-0.24526055,-0.0076728878,-0.07880859,-0.35008377,0.0065925564,-0.03449067,-0.40854073,0.0218526,0.028129844,-0.23847315,0.00766557,0.07384236,-0.2984027,0.004442172,0.06308937,-0.39632854,0.0057101827,0.015953433,-0.42123747,-0.011833891,0.09709105,-0.18050723,-0.018362718,0.16254538,-0.26222304,-0.00034309737,0.17162289,-0.38004717,-8.642261e-05,0.09317095,-0.45631278,-0.00382934,0.19368595,-0.1776428,0.029590305,0.23814799,-0.26452747,0.013979558,0.23385815,-0.37655786,-0.0009742482,0.16215032,-0.40288433,-0.0020438486,0.26827195,-0.10797867,0.0017621815,0.3235657,-0.20054607,0.02211602,0.2891861,-0.30225575,0.0013994221,0.22276202,-0.36834842,0.010562099,fist
